Query,original_sexp,table_id
Wat is de waarde van het vervoer van kunststoffen en rubber over de weg voor de export in 2008?,(VALUE (84668NED (MSR M001597_2 (WHERE (DIM Containervervoer A048522) (DIM Goederengroepen A048725) (DIM Goederenstromen A028799) (DIM HerkomstBestemmingLadenLossen A048523) (DIM Vervoerwijzen A043082) (DIM WerelddelenEnLandengroepen T001047) (DIM TC 2008JJ00))))),84668NED
Wat is het gewicht van de goederen die per vliegtuig werden vervoerd naar Nederland in 2015?,(VALUE (84668NED (MSR B000165_2 (WHERE (DIM Containervervoer T001561) (DIM Goederengroepen A048717) (DIM Goederenstromen A028799) (DIM HerkomstBestemmingLadenLossen A048523) (DIM Vervoerwijzen A043082) (DIM WerelddelenEnLandengroepen T001047) (DIM TC 2015JJ00))))),84668NED
Wat was de groei-indicatie van de geschatte waarde van goederen vervoerd in containers in 2010?,(VALUE (84668NED (MSR M001600_1 (WHERE (DIM Containervervoer A048521) (DIM Goederengroepen A048728) (DIM Goederenstromen A028799) (DIM HerkomstBestemmingLadenLossen A048523) (DIM Vervoerwijzen A043078) (DIM WerelddelenEnLandengroepen T001047) (DIM TC 2010JJ00))))),84668NED
hoeveel leghennenbedrijven waren er in flevoland in het 4e kwartaal van 2019,(VALUE (85159NED (MSR M000201 (WHERE (DIM Bedrijfstype A009514) (DIM GC PV24) (DIM TC 2019KW04))))),85159NED
"hoeveel graan-, oliezaad- en eiwitgewasbedrijven waren er in Drenthe in het 1e kwartaal van 2019",(VALUE (85159NED (MSR M000201 (WHERE (DIM Bedrijfstype A009482) (DIM GC PV22) (DIM TC 2019KW01))))),85159NED
aantal akkerbouwgroentebedrijven in Overijssel in het tweede kwartaal van 2019,(VALUE (85159NED (MSR M000201 (WHERE (DIM Bedrijfstype A009484) (DIM GC PV23) (DIM TC 2019KW02))))),85159NED
omzet vleeskalverenbedrijf Groningen 2e kwartaal 2020,(VALUE (85159NED (MSR M007786 (WHERE (DIM Bedrijfstype A009503) (DIM GC PV20) (DIM TC 2020KW02))))),85159NED
hoeveel akkerbouwgroentebedrijven waren er in Friesland in 2019,(VALUE (85159NED (MSR M000201 (WHERE (DIM Bedrijfstype A009484) (DIM GC PV21) (DIM TC 2019JJ00))))),85159NED
aantal bedrijven in de landbouw met veeteeltcombinatie in Drenthe in het eerste kwartaal van 2018,(VALUE (85159NED (MSR M000201 (WHERE (DIM Bedrijfstype A009521) (DIM GC PV22) (DIM TC 2018KW01))))),85159NED
aantal akkerbouwbedrijven in Groningen in het tweede kwartaal van 2020,(VALUE (85159NED (MSR M000201 (WHERE (DIM Bedrijfstype A009481) (DIM GC PV20) (DIM TC 2020KW02))))),85159NED
Hoeveel bedrijven in de landbouw zijn er in het 4e kwartaal van 2018 in Flevoland?,(VALUE (85159NED (MSR M000201 (WHERE (DIM Bedrijfstype A009523) (DIM GC PV24) (DIM TC 2018KW04))))),85159NED
aantal bedrijven met schapen in de provincie groningen in het tweede kwartaal van 2018,(VALUE (85159NED (MSR M000201 (WHERE (DIM Bedrijfstype A009505) (DIM GC PV20) (DIM TC 2018KW02))))),85159NED
omzet overige pluimveebedrijven fryslan 2e kwartaal 2022,(VALUE (85159NED (MSR M007786 (WHERE (DIM Bedrijfstype A009516) (DIM GC PV21) (DIM TC 2022KW02))))),85159NED
omzet gewassenbedrijf Fryslân 1e kwartaal 2019,(VALUE (85159NED (MSR M007786 (WHERE (DIM Bedrijfstype A009482) (DIM GC PV21) (DIM TC 2019KW01))))),85159NED
hoeveel overige rundveebedrijven waren er in Zuid-Holland in het 4e kwartaal van 2018,(VALUE (85159NED (MSR M000201 (WHERE (DIM Bedrijfstype A009504) (DIM GC PV28) (DIM TC 2018KW04))))),85159NED
hoeveel bedrijven in de landbouw in friesland in het 4e kwartaal van 2018,(VALUE (85159NED (MSR M000201 (WHERE (DIM Bedrijfstype A009500) (DIM GC PV21) (DIM TC 2018KW04))))),85159NED
Omzet van graanbedrijven in Noord-Holland in het 4e kwartaal van 2022,(VALUE (85159NED (MSR M007786 (WHERE (DIM Bedrijfstype A009482) (DIM GC PV27) (DIM TC 2022KW04))))),85159NED
Hoeveel melkveebedrijven waren er in het eerste kwartaal van 2019 in Fryslân?,(VALUE (85159NED (MSR M000201 (WHERE (DIM Bedrijfstype A009502) (DIM GC PV21) (DIM TC 2019KW01))))),85159NED
totale omzet in de landbouw in Utrecht in 2022,(VALUE (85159NED (MSR M007786 (WHERE (DIM Bedrijfstype T001061) (DIM GC PV26) (DIM TC 2022JJ00))))),85159NED
Hoeveel paarden en ponybedrijven waren er in Zeeland in het derde kwartaal van 2018,(VALUE (85159NED (MSR M000201 (WHERE (DIM Bedrijfstype A009507) (DIM GC PV29) (DIM TC 2018KW03))))),85159NED
omzet fruitbedrijven in Noord-Holland in het 2e kwartaal van 2020,(VALUE (85159NED (MSR M007786 (WHERE (DIM Bedrijfstype A009499) (DIM GC PV27) (DIM TC 2020KW02))))),85159NED
omzet overig varkensbedrijf in Limburg in het 2e kwartaal van 2021,(VALUE (85159NED (MSR M007786 (WHERE (DIM Bedrijfstype A009513) (DIM GC PV31) (DIM TC 2021KW02))))),85159NED
hoeveel bedrijven houden overige graasdieren in het 1e kwartaal van 2020,(VALUE (85159NED (MSR M000201 (WHERE (DIM Bedrijfstype A009509) (DIM GC NL01) (DIM TC 2020KW01))))),85159NED
aantal personen met een onbekende migratieachtergrond die als zzp'er werkzaam zijn,(VALUE (85455NED (MSR 2021430 (WHERE (DIM GeboortelandOuders A051760) (DIM Geslacht T001038) (DIM Herkomstland 2012659) (DIM Leeftijd 52052) (DIM Startkwalificatie T001068) (DIM TC 2021KW04))))),85455NED
aantal mensen met een onbekende startkwalificatie en een gewenste arbeidsduur van minder dan 20 uur per week in het vierde kwartaal van 2014,(VALUE (85455NED (MSR 2021211_2 (WHERE (DIM GeboortelandOuders T001638) (DIM Geslacht T001038) (DIM Herkomstland 1012600) (DIM Leeftijd 52052) (DIM Startkwalificatie 2020255) (DIM TC 2014KW04))))),85455NED
aantal zelfstandig ondernemers uit europa met onbekende startkwalificatie in 2013,(VALUE (85455NED (MSR 2021430 (WHERE (DIM GeboortelandOuders T001638) (DIM Geslacht T001038) (DIM Herkomstland H007933) (DIM Leeftijd 52052) (DIM Startkwalificatie 2020255) (DIM TC 2013KW04))))),85455NED
hoeveel mensen van 15 tot 75 jaar werken minder dan 12 uur per week in 2023,(VALUE (85455NED (MSR 2021210 (WHERE (DIM GeboortelandOuders A051760) (DIM Geslacht T001038) (DIM Herkomstland 1012600) (DIM Leeftijd 52052) (DIM Startkwalificatie T001068) (DIM TC 2023KW03))))),85455NED
aantal personen uit Europa (exclusief Nederland) zonder startkwalificatie en werkloos in het derde kwartaal van 2023,(VALUE (85455NED (MSR 3000800 (WHERE (DIM GeboortelandOuders A051735) (DIM Geslacht T001038) (DIM Herkomstland H007933) (DIM Leeftijd 52052) (DIM Startkwalificatie 2020255) (DIM TC 2023KW03))))),85455NED
aantal personen zonder startkwalificatie in het 2e kwartaal van 2019 met een voltijdbaan,(VALUE (85455NED (MSR 2021240 (WHERE (DIM GeboortelandOuders A051735) (DIM Geslacht T001038) (DIM Herkomstland T001040) (DIM Leeftijd 52052) (DIM Startkwalificatie 2020254) (DIM TC 2019KW02))))),85455NED
Hoeveel personen met een onbekende startkwalificatie en een vaste arbeidsrelatie waren er in 2020 met een Nederlandse achtergrond?,(VALUE (85455NED (MSR 2021330 (WHERE (DIM GeboortelandOuders A051742) (DIM Geslacht T001038) (DIM Herkomstland T001040) (DIM Leeftijd 52052) (DIM Startkwalificatie 2020255) (DIM TC 2020JJ00))))),85455NED
aantal personen met een baan van 28 tot 35 uur per week in 2022 per leeftijdsgroep met een Europees migratieachtergrond,(VALUE (85455NED (MSR 2021233 (WHERE (DIM GeboortelandOuders A051735) (DIM Geslacht T001038) (DIM Herkomstland H007933) (DIM Leeftijd 52052) (DIM Startkwalificatie T001068) (DIM TC 2022KW01))))),85455NED
aantal personen met een vaste arbeidsrelatie,(VALUE (85455NED (MSR 2021330 (WHERE (DIM GeboortelandOuders A051735) (DIM Geslacht T001038) (DIM Herkomstland 2012659) (DIM Leeftijd 52052) (DIM Startkwalificatie T001068) (DIM TC 2018JJ00))))),85455NED
Hoeveel mensen uit Europa tussen de 15 en 75 jaar zonder startkwalificatie hadden een deeltijd baan van 20 tot 35 uur per week in het 3e kwartaal van 2022?,(VALUE (85455NED (MSR 2021230_2 (WHERE (DIM GeboortelandOuders T001638) (DIM Geslacht T001038) (DIM Herkomstland H007933) (DIM Leeftijd 52052) (DIM Startkwalificatie 2020255) (DIM TC 2022KW03))))),85455NED
aantal personen zonder startkwalificatie met een migratieachtergrond van onbekend herkomst in het tweede kwartaal van 2023,(VALUE (85455NED (MSR T001009 (WHERE (DIM GeboortelandOuders A051760) (DIM Geslacht T001038) (DIM Herkomstland 2012659) (DIM Leeftijd 52052) (DIM Startkwalificatie 2020254) (DIM TC 2023KW02))))),85455NED
aantal personen met onbekende startkwalificatie die werkloos zijn in 3e kwartaal 2018,(VALUE (85455NED (MSR 3000800 (WHERE (DIM GeboortelandOuders A051760) (DIM Geslacht T001038) (DIM Herkomstland T001040) (DIM Leeftijd 52052) (DIM Startkwalificatie 2020255) (DIM TC 2018KW03))))),85455NED
aantal personen met een migratieachtergrond met een onbekende startkwalificatie die deeltijd werken,(VALUE (85455NED (MSR 2021209_2 (WHERE (DIM GeboortelandOuders A051742) (DIM Geslacht T001038) (DIM Herkomstland 2012659) (DIM Leeftijd 52052) (DIM Startkwalificatie 2020253) (DIM TC 2019JJ00))))),85455NED
aantal ondernemers met een startkwalificatie in 2023,(VALUE (85455NED (MSR 2021380_2 (WHERE (DIM GeboortelandOuders A051760) (DIM Geslacht T001038) (DIM Herkomstland 1012600) (DIM Leeftijd 52052) (DIM Startkwalificatie 2020253) (DIM TC 2023KW01))))),85455NED
hoeveel mensen zonder startkwalificatie met een migratieachtergrond van onbekend herkomstgebied en geboren in Nederland waren op zoek naar werk voor minder dan 20 uur per week in het 3e kwartaal van 2014,(VALUE (85455NED (MSR 2021211_2 (WHERE (DIM GeboortelandOuders A051735) (DIM Geslacht T001038) (DIM Herkomstland 2012659) (DIM Leeftijd 52052) (DIM Startkwalificatie 2020254) (DIM TC 2014KW03))))),85455NED
Aantal personen met onbekende positie in de werkkring in 2013 met een onbekend startkwalificatie,(VALUE (85455NED (MSR 2021440 (WHERE (DIM GeboortelandOuders A051760) (DIM Geslacht T001038) (DIM Herkomstland T001040) (DIM Leeftijd 52052) (DIM Startkwalificatie 2020255) (DIM TC 2013KW04))))),85455NED
aantal werklozen in Nederland 2019,(VALUE (85455NED (MSR 3000800 (WHERE (DIM GeboortelandOuders A051735) (DIM Geslacht T001038) (DIM Herkomstland 1012600) (DIM Leeftijd 52052) (DIM Startkwalificatie T001068) (DIM TC 2019JJ00))))),85455NED
Hoeveel personen met een startkwalificatie waren er in 2013 4e kwartaal die totaal totaal meewerkend gezinslid waren?,(VALUE (85455NED (MSR 2021400 (WHERE (DIM GeboortelandOuders T001638) (DIM Geslacht T001038) (DIM Herkomstland 1012600) (DIM Leeftijd 52052) (DIM Startkwalificatie 2020253) (DIM TC 2013KW04))))),85455NED
aantal personen in de beroepsbevolking met een onbekende startkwalificatie in het 2e kwartaal van 2020 buiten Europa afkomstig,(VALUE (85455NED (MSR 3000790_2 (WHERE (DIM GeboortelandOuders T001638) (DIM Geslacht T001038) (DIM Herkomstland H008859) (DIM Leeftijd 52052) (DIM Startkwalificatie 2020255) (DIM TC 2020KW02))))),85455NED
aantal personen met een startkwalificatie en een eigen bedrijf met personeel in het eerste kwartaal van 2021,(VALUE (85455NED (MSR 2021420 (WHERE (DIM GeboortelandOuders A051742) (DIM Geslacht T001038) (DIM Herkomstland H007933) (DIM Leeftijd 52052) (DIM Startkwalificatie 2020253) (DIM TC 2021KW01))))),85455NED
toegevoegde waarde van de meubel- en overige industrie in 2017,(VALUE (85257NED (MSR M006585 (WHERE (DIM AanleverendeSector 900046) (DIM ExporterendeSector 320700) (DIM TC 2017JJ00))))),85257NED
aantal personen in de reclame en marktonderzoek sector in 2020,(VALUE (85257NED (MSR M001834 (WHERE (DIM AanleverendeSector 408100) (DIM ExporterendeSector 317100) (DIM TC 2020JJ00))))),85257NED
arbeidsvolume uitzendbureaus en arbeidsbemiddeling 2017,(VALUE (85257NED (MSR M001834 (WHERE (DIM AanleverendeSector 412700) (DIM ExporterendeSector 312200) (DIM TC 2017JJ00))))),85257NED
hoeveel bouwbedrijven waren er in 2016 die exporteerden,(VALUE (85257NED (MSR M004219 (WHERE (DIM AanleverendeSector 351900) (DIM ExporterendeSector 339205) (DIM TC 2016JJ00))))),85257NED
toegevoegde waarde groothandel in elektrische apparaten 2017,(VALUE (85257NED (MSR M006585 (WHERE (DIM AanleverendeSector 356900) (DIM ExporterendeSector 334800) (DIM TC 2017JJ00))))),85257NED
toegevoegde waarde van de rubber- en kunststofproductindustrie in 2018,(VALUE (85257NED (MSR M006585 (WHERE (DIM AanleverendeSector 346700) (DIM ExporterendeSector 323700) (DIM TC 2018JJ00))))),85257NED
Hoeveel bedrijven zijn er in de sector overige persoonlijke dienstverlening?,(VALUE (85257NED (MSR M004219 (WHERE (DIM AanleverendeSector 438600) (DIM ExporterendeSector 304300) (DIM TC 2022JJ00))))),85257NED
Wat was de invoer van de chemie en farmaceutische industrie in 2018?,(VALUE (85257NED (MSR M004219 (WHERE (DIM AanleverendeSector 320705) (DIM ExporterendeSector T001081) (DIM TC 2018JJ00))))),85257NED
hoeveel arbeidsjaren waren er in de groothandel en handelsbemiddeling in 2017,(VALUE (85257NED (MSR M001834 (WHERE (DIM AanleverendeSector 356900) (DIM ExporterendeSector 301100) (DIM TC 2017JJ00))))),85257NED
aantal arbeidsjaren in de delfstoffenwinning in 2020,(VALUE (85257NED (MSR M001834 (WHERE (DIM AanleverendeSector 305700) (DIM ExporterendeSector 339200) (DIM TC 2020JJ00))))),85257NED
hoeveel mensen werken er in de tabaksindustrie in 2022,(VALUE (85257NED (MSR M001834 (WHERE (DIM AanleverendeSector 328105) (DIM ExporterendeSector 312200) (DIM TC 2022JJ00))))),85257NED
Wat was de invoer van de tabaksindustrie in 2018?,(VALUE (85257NED (MSR M004219 (WHERE (DIM AanleverendeSector 422400) (DIM ExporterendeSector 312200) (DIM TC 2018JJ00))))),85257NED
hoeveel mensen werken er in de basismetaalindustrie in 2022,(VALUE (85257NED (MSR M001834 (WHERE (DIM AanleverendeSector 300023) (DIM ExporterendeSector 328100) (DIM TC 2022JJ00))))),85257NED
"toegevoegde waarde film, TV en radio 2018",(VALUE (85257NED (MSR M006585 (WHERE (DIM AanleverendeSector 800021) (DIM ExporterendeSector 307500) (DIM TC 2018JJ00))))),85257NED
Wat was de toegevoegde waarde in de farmaceutische industrie in 2015?,(VALUE (85257NED (MSR M006585 (WHERE (DIM AanleverendeSector 384900) (DIM ExporterendeSector 323200) (DIM TC 2015JJ00))))),85257NED
wat is de toegevoegde waarde van uitzendbureaus in 2020,(VALUE (85257NED (MSR M006585 (WHERE (DIM AanleverendeSector 412700) (DIM ExporterendeSector 305700) (DIM TC 2020JJ00))))),85257NED
wat was de invoer van de tabaksindustrie in 2020,(VALUE (85257NED (MSR M004219 (WHERE (DIM AanleverendeSector 346700) (DIM ExporterendeSector 312200) (DIM TC 2020JJ00))))),85257NED
wat is de toegevoegde waarde van de overige industrie en reparatie in 2017 in de vervoer over land sector,(VALUE (85257NED (MSR M006585 (WHERE (DIM AanleverendeSector 383200) (DIM ExporterendeSector 300023) (DIM TC 2017JJ00))))),85257NED
aantal arbeidsjaren in de drankenindustrie in 2021,(VALUE (85257NED (MSR M001834 (WHERE (DIM AanleverendeSector 320705) (DIM ExporterendeSector 311300) (DIM TC 2021JJ00))))),85257NED
hoeveel mensen werken er in de bosbouw?,(VALUE (85257NED (MSR M001834 (WHERE (DIM AanleverendeSector 304300) (DIM ExporterendeSector 328100) (DIM TC 2022JJ00))))),85257NED
wat is het gemiddelde inkomen van zelfstandige met personeel in 2022,(VALUE (85768NED (MSR X030726 (WHERE (DIM ArbeidspositiePartner 2021380) (DIM Geslacht T001038) (DIM Persoonskenmerken 2018790) (DIM PositieInDeWerkkring 2021420) (DIM TC 2022JJ00))))),85768NED
"Hoeveel personen met een flexibele arbeidsrelatie, in de leeftijd van 35 tot 45 jaar, waren er in 2014 met een partner en een inkomen uit arbeid?",(VALUE (85768NED (MSR X030725 (WHERE (DIM ArbeidspositiePartner 2021320) (DIM Geslacht T001038) (DIM Persoonskenmerken 53700) (DIM PositieInDeWerkkring 2021340) (DIM TC 2014JJ00))))),85768NED
aantal jongeren met een bijbaan in 2020,(VALUE (85768NED (MSR X030724 (WHERE (DIM ArbeidspositiePartner 2021320) (DIM Geslacht T001038) (DIM Persoonskenmerken 53050) (DIM PositieInDeWerkkring T001095) (DIM TC 2020JJ00))))),85768NED
wat is het gemiddeld persoonlijk inkomen van de werkzame beroepsbevolking met een partner in 2022,(VALUE (85768NED (MSR X030727 (WHERE (DIM ArbeidspositiePartner 3000810) (DIM Geslacht T001038) (DIM Persoonskenmerken 2018820) (DIM PositieInDeWerkkring 2021330) (DIM TC 2022JJ00))))),85768NED
hoeveel zelfstandige ondernemers met personeel waren er in 2016?,(VALUE (85768NED (MSR X030725 (WHERE (DIM ArbeidspositiePartner 2021400) (DIM Geslacht T001038) (DIM Persoonskenmerken 2018790) (DIM PositieInDeWerkkring 2021420) (DIM TC 2016JJ00))))),85768NED
aantal personen met een vaste arbeidsrelatie in de leeftijdscategorie 25 tot 35 jaar in 2016 met een partner en een vast inkomen,(VALUE (85768NED (MSR X030725 (WHERE (DIM ArbeidspositiePartner 3000800) (DIM Geslacht T001038) (DIM Persoonskenmerken 53500) (DIM PositieInDeWerkkring 2021330) (DIM TC 2016JJ00))))),85768NED
wat was het modale inkomen van werkenden in 2016 met een partner,(VALUE (85768NED (MSR X030728 (WHERE (DIM ArbeidspositiePartner T009002) (DIM Geslacht T001038) (DIM Persoonskenmerken 53825) (DIM PositieInDeWerkkring 2021320) (DIM TC 2016JJ00))))),85768NED
wat was het persoonlijk inkomen van de beroepsbevolking met een partner in 2013,(VALUE (85768NED (MSR X030727 (WHERE (DIM ArbeidspositiePartner 3000795) (DIM Geslacht T001038) (DIM Persoonskenmerken 53800) (DIM PositieInDeWerkkring 2021380) (DIM TC 2013JJ00))))),85768NED
aantal mensen met een vaste baan en een partner in 2020,(VALUE (85768NED (MSR X030729 (WHERE (DIM ArbeidspositiePartner 3000790) (DIM Geslacht T001038) (DIM Persoonskenmerken 1015130) (DIM PositieInDeWerkkring 2021330) (DIM TC 2020JJ00))))),85768NED
Hoeveel personen van 25 tot 45 jaar hadden een flexibele arbeidsrelatie en waren meewerkend gezinslid van hun partner in 2020?,(VALUE (85768NED (MSR X030729 (WHERE (DIM ArbeidspositiePartner 2021400) (DIM Geslacht T001038) (DIM Persoonskenmerken 53310) (DIM PositieInDeWerkkring 2021340) (DIM TC 2020JJ00))))),85768NED
flexwerkers met kinderen en een partner in 2021,(VALUE (85768NED (MSR X030724 (WHERE (DIM ArbeidspositiePartner 2021340) (DIM Geslacht T001038) (DIM Persoonskenmerken 1015120) (DIM PositieInDeWerkkring 2021340) (DIM TC 2021JJ00))))),85768NED
aantal personen met een vaste arbeidsrelatie als zzp'er in 2018 van de totale beroepsbevolking met partner,(VALUE (85768NED (MSR X030725 (WHERE (DIM ArbeidspositiePartner 2021330) (DIM Geslacht T001038) (DIM Persoonskenmerken 53825) (DIM PositieInDeWerkkring 2021430) (DIM TC 2018JJ00))))),85768NED
Hoeveel personen met een flexibele arbeidsrelatie hadden een partner met inkomen?,(VALUE (85768NED (MSR X030725 (WHERE (DIM ArbeidspositiePartner 2021380) (DIM Geslacht T001038) (DIM Persoonskenmerken 2018740) (DIM PositieInDeWerkkring 2021340) (DIM TC 2017JJ00))))),85768NED
aantal mannen met een laag opleidingsniveau en werkenden in 2016,(VALUE (85768NED (MSR X030725 (WHERE (DIM ArbeidspositiePartner 3000800) (DIM Geslacht 3000) (DIM Persoonskenmerken 2018700) (DIM PositieInDeWerkkring 2021320) (DIM TC 2016JJ00))))),85768NED
aantal mannen die meewerken in het gezin met een hoog opleidingsniveau in 2022,(VALUE (85768NED (MSR X030729 (WHERE (DIM ArbeidspositiePartner 2021400) (DIM Geslacht 3000) (DIM Persoonskenmerken 2018790) (DIM PositieInDeWerkkring T001095) (DIM TC 2022JJ00))))),85768NED
hoeveel mensen met een hoge opleiding hadden een flexibele arbeidsrelatie in 2017,(VALUE (85768NED (MSR X030725 (WHERE (DIM ArbeidspositiePartner 3000795) (DIM Geslacht T001038) (DIM Persoonskenmerken 2018790) (DIM PositieInDeWerkkring 2021340) (DIM TC 2017JJ00))))),85768NED
Hoeveel mannen met een middelbaar opleidingsniveau hadden in 2017 een vaste baan als zzp'er met een onbekend inkomen?,(VALUE (85768NED (MSR X030729 (WHERE (DIM ArbeidspositiePartner 2021430) (DIM Geslacht 3000) (DIM Persoonskenmerken 2018740) (DIM PositieInDeWerkkring 2021330) (DIM TC 2017JJ00))))),85768NED
wat is het gemiddeld persoonlijk inkomen van de werkzame beroepsbevolking met partner met onbekend onderwijsniveau in 2020,(VALUE (85768NED (MSR X030727 (WHERE (DIM ArbeidspositiePartner T009002) (DIM Geslacht T001038) (DIM Persoonskenmerken 2018820) (DIM PositieInDeWerkkring 2021320) (DIM TC 2020JJ00))))),85768NED
aantal personen met een vaste baan en een partner in 2021,(VALUE (85768NED (MSR X030725 (WHERE (DIM ArbeidspositiePartner 3000790) (DIM Geslacht T001038) (DIM Persoonskenmerken 1015120) (DIM PositieInDeWerkkring 2021330) (DIM TC 2021JJ00))))),85768NED
